----------------------------------------------
fp32-fp32-batch1_deit_small_distilled_patch16_224
----------------------------------------------
Processing 11937 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11938 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11939 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11940 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11941 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11942 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11943 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11944 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11945 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11946 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11947 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11948 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11949 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11950 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11951 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11952 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11953 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11954 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11955 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11956 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11957 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11958 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11959 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11960 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11961 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11962 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11963 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11964 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11965 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11966 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11967 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11968 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11969 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11970 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11971 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11972 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11973 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11974 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11975 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11976 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11977 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11978 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11979 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11980 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11981 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11982 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11983 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11984 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11985 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11986 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11987 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11988 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11989 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11990 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11991 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11992 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11993 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11994 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11995 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11996 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11997 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11998 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 11999 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12000 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12001 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12002 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12003 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12004 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12005 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12006 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12007 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12008 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12009 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12010 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12011 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12012 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12013 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12014 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12015 / 50000 : Top-1 81.0% , Top-5: 95.2%     
Processing 12016 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12017 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12018 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12019 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12020 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12021 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12022 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12023 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12024 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12025 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12026 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12027 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12028 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12029 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12030 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12031 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12032 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12033 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12034 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12035 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12036 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12037 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12038 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12039 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12040 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12041 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12042 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12043 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12044 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12045 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12046 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12047 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12048 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12049 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12050 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12051 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12052 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12053 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12054 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12055 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12056 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12057 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12058 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12059 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12060 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12061 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12062 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12063 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12064 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12065 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12066 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12067 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12068 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12069 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12070 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12071 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12072 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12073 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12074 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12075 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12076 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12077 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12078 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12079 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12080 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12081 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12082 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12083 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12084 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12085 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12086 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12087 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12088 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12089 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12090 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12091 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12092 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12093 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12094 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12095 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12096 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12097 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12098 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12099 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12100 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12101 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12102 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12103 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12104 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12105 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12106 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12107 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12108 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12109 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12110 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12111 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12112 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12113 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12114 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12115 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12116 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12117 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12118 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12119 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12120 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12121 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12122 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12123 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12124 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12125 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12126 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12127 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12128 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12129 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12130 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12131 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12132 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12133 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12134 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12135 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12136 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12137 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12138 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12139 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12140 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12141 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12142 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12143 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12144 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12145 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12146 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12147 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12148 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12149 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12150 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12151 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12152 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12153 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12154 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12155 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12156 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12157 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12158 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12159 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12160 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12161 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12162 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12163 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12164 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12165 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12166 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12167 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12168 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12169 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12170 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12171 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12172 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12173 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12174 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12175 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12176 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12177 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12178 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12179 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12180 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12181 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12182 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12183 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12184 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12185 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12186 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12187 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12188 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12189 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12190 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12191 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12192 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12193 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12194 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12195 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12196 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12197 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12198 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12199 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12200 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12201 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12202 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12203 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12204 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12205 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12206 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12207 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12208 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12209 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12210 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12211 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12212 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12213 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12214 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12215 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12216 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12217 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12218 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12219 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12220 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12221 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12222 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12223 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12224 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12225 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12226 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12227 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12228 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12229 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12230 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12231 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12232 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12233 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12234 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12235 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12236 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12237 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12238 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12239 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12240 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12241 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12242 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12243 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12244 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12245 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12246 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12247 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12248 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12249 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12250 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12251 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12252 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12253 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12254 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12255 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12256 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12257 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12258 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12259 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12260 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12261 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12262 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12263 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12264 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12265 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12266 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12267 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12268 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12269 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12270 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12271 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12272 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12273 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12274 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12275 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12276 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12277 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12278 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12279 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12280 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12281 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12282 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12283 / 50000 : Top-1 81.2% , Top-5: 95.2%     
Processing 12284 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12285 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12286 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12287 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12288 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12289 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12290 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12291 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12292 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12293 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12294 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12295 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12296 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12297 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12298 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12299 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12300 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12301 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12302 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12303 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12304 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12305 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12306 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12307 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12308 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12309 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12310 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12311 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12312 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12313 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12314 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12315 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12316 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12317 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12318 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12319 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12320 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12321 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12322 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12323 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12324 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12325 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12326 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12327 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12328 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12329 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12330 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12331 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12332 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12333 / 50000 : Top-1 81.1% , Top-5: 95.2%     
Processing 12334 / 50000 : Top-1 81.1% , Top-5: 95.2%     
